Date,POLY,YNDX,ALRS,AKRN,AFLT,BSPB,BANE,BANEP,VTBR,VSMO,GAZP,GMKN,DIXY,IRAO,KMAZ,LSRG,LKOH,MVID,MAGN,MTSS,MGNT,MFON,MOEX,MSTT,NLMK,NMTP,NVTK,PIKK,ROSN,RTKM,RTKMP,HYDR,RUAL,SVAV,SBER,SBERP,CHMF,AFKS,SNGS,SNGSP,TRMK,TATN,TATNP,TRNFP,URKA,FEES,PHOR,GCHE,EONR
21.11.11,0,0,0,1481.9,49.75,78.25,1460,1241.3,0.06207,4900,166.28,5169,295,0.03247,40,518.5,1644.8,204.99,12.7,198.5,2715,0,0,183,66.35,3.27,411.68,80.78,206.75,157.69,100.2,1.1332,215,327.5,78.6,60.19,403.5,24,26.875,15.88,79.47,147.79,94,49999,233.75,0.31588,9724,665,2.24
28.11.11,0,0,45.864,1430,50.58,83.59,1475,1208.5,0.07022,5816.2,183.52,5415,320,0.03501,41.96,565,1705,212.6,14.955,207.85,2788,0,0,196.51,74.06,3.2007,415.21,81.5,222.8,159,99.8,1.1999,222.96,362.6,89.5,68.79,397.1,26.6,29.418,16.968,93.5,165.67,95.56,50650,238.57,0.33992,9450,683.9,2.4992
05.12.11,0,0,34.39,1345,47.14,71.6,1425,1161,0.06298,5669.7,170.45,5051,306.5,0.03141,39.89,508.9,1615,206.14,13.5,194.01,2726,0,0,187.37,67.74,3.0506,391.49,75.52,208.34,142.89,99.99,1.0705,214.51,326.2,82.26,61.47,384.4,24.361,26.569,15.95,87.35,153.5,90.65,46350,213.75,0.3057,9358,625.1,2.3569
12.12.11,0,0,32.198,1269,44.95,70,1410,1097.5,0.06264,5670,169.51,4990,292.5,0.0324,39.97,472,1602.7,196.7,12.699,189.9,2733.1,0,0,174,64.11,3.05,387.07,75.87,204.55,148.7,100.9,1.082,195.85,316.3,80.62,60.25,371.3,24.22,24.901,16.22,77.8,146.51,90.99,47898,224,0.3117,8390,590,2.227
19.12.11,0,0,30.301,1349,44,75.26,1400,1059.5,0.05952,5590,169.71,4710,297,0.03195,37.33,464.2,1641.1,185.03,12.56,182.69,2705.5,0,0,174,61.66,3.0041,379,76.11,210.2,151.67,99.5,1.002,190.69,304,80,59.1,361.2,23.402,24.66,16.095,73,150.86,88.85,46251,226.38,0.27652,8000,524.9,2.2295
26.12.11,0,0,31,1331.5,50.22,72.5,1341.8,1071,0.0587,5280,171.36,4929,293.98,0.03488,35.16,458.3,1701,181.39,12.363,183.18,2826,0,0,187,62.8,3.1799,393.71,77.4,213.8,152.2,95.25,0.9658,196,305.9,79.4,59.24,363.8,23.31,25.28,16.451,72.8,158.4,88.02,49600,231.5,0.2811,8197,569,2.139
02.01.12,0,0,30.093,1325.8,50.51,73.99,1380,1132.6,0.06038,5346,176.2,4852,314.59,0.03419,36.8,476.5,1738.4,184,12.827,198.5,2865.1,0,0,182.97,67.6,3.2949,394.64,74.71,221.19,154.01,98.65,1.003,193.06,308.1,83.2,60.92,404.1,24.4,26,16.566,83,170,91.82,50497,230.27,0.3116,8400,555.2,2.2899
09.01.12,0,0,30.4,1329.9,50.19,77.05,1389,1154.9,0.06441,5630.1,178.84,5340,312.24,0.0318,37.65,493,1751.2,192.5,13.096,207.5,3065,0,0,181.36,70.5,3.0168,389.71,73.05,226,153.84,99,1.0272,207.38,318.8,83.6,62.51,413.7,25.243,26.05,17.115,86.26,167.5,92.44,57300,224.51,0.31469,8120,600,2.3231
16.01.12,0,0,30.2,1379,50.15,87.75,1489.2,1225,0.06501,5800,183.48,5451,318,0.0325,39.2,537.7,1806,207.5,13.6,209.98,3066,0,0,182.5,72.84,2.9699,387.27,72.38,230.31,148.4,94.95,1.0498,221.79,319,85.13,63.73,431.6,25.546,27.4,17.7,88.17,176.97,96.47,57338,222.49,0.31837,8500,570,2.445
23.01.12,0,0,29.92,1386,50.1,90.75,1505,1180,0.07061,5634.6,182.5,5800,325,0.03227,39.1,579.6,1765,211.56,13.89,216.79,3293.9,0,0,195,75.63,2.9087,388.56,75.8,227.19,148,90,1.123,238.5,360.1,90.8,66.06,428,26.7,27.565,18.19,89.9,173.53,99.27,57602,215.3,0.30698,8650,570,2.44
30.01.12,0,0,31.85,1425,51.15,91.9,1550,1225,0.07307,5887.1,189.7,5852,361.31,0.03391,42.85,619.5,1814.9,224,14.936,214.57,3380,0,0,196.95,77.77,2.88,404.7,80.1,233.91,154.65,89.4,1.173,232.96,363.3,94.52,69,435.5,26.298,29.35,18.7,89.51,179.84,98.67,56990,228.93,0.3479,8800,590,2.5255
06.02.12,0,0,32.2,1383,50.45,87.2,1704,1256,0.06761,5450,188.16,5623,380,0.03515,42.45,623.4,1810.6,233.99,14.3,217.84,3321.1,0,0,192.5,73.84,2.8708,382.77,83.2,211.61,149.48,87.8,1.0885,254,367.4,93.94,71.05,430.5,25.517,27.975,18.402,88.16,173.9,97,58600,221.99,0.3278,9200,572,2.655
13.02.12,0,0,33.251,1398.6,55.45,87,1730,1307.9,0.07099,5600,189.7,5656,388.9,0.03663,46.09,677,1875.1,228,14.733,217.4,3485,0,0,201,74.08,2.9002,390.09,84.7,218.39,150.52,88.28,1.1401,258.04,413.4,96.76,74.37,438.7,26.9,28.74,19.245,95,183.49,98.7,57270,239.5,0.33564,10013,558,2.68
20.02.12,0,0,32.9,1388.9,52.68,88.42,1726,1332.9,0.07205,5568.4,193.85,5730,399.99,0.03531,47.55,659,1872.1,245,14.85,224.9,3622,0,0,202.35,72.95,2.88,402,82.76,225.69,148.28,87.73,1.1779,250.55,422,99.02,75.84,431.5,28.3,30.577,20.354,96.25,191.22,101.81,53517,243,0.33334,10013,560,2.69
27.02.12,0,0,32.5,1348.9,50.3,86.58,1877.9,1359.5,0.07284,5450,195.85,5880,381,0.03505,45.25,652.9,1892,247.5,14.69,226.32,3566.1,0,0,198.19,71.1,2.7001,403.92,79.92,224.98,147.7,87.37,1.1961,250.35,418,101.6,77.09,445.5,27.9,30.58,20.015,96.55,194.7,102.04,51916,236.15,0.3588,10013,541,2.648
05.03.12,0,0,31.715,1318.8,50.23,86.27,1830,1375.9,0.0722,5315,197.53,5795,385.72,0.03448,44.67,644.7,1883.1,245.99,14.315,227.01,3660,0,0,198.76,70.14,2.694,418,78.78,224.3,144.14,85.7,1.1884,242.5,410.4,99.57,76.13,432.4,28.062,30.953,20.21,96.32,194.71,102.53,54150,235.26,0.36247,10013,567,2.6802
12.03.12,0,0,32,1277,49.5,79.5,1760,1370,0.07367,5460,197.01,5808,378.51,0.03352,45.82,710,1898.2,256,14.19,237.91,3829,0,0,210,68.01,2.7251,416,74.9,219.31,151.97,84.96,1.1464,225,476,100.18,82.62,425,29.5,32.699,21.926,93.96,203,104.65,57300,225.73,0.34275,10013,584.4,2.6396
19.03.12,0,0,31.85,1230.4,47.96,77.85,1720,1317.6,0.06838,5200,182.28,5362,368,0.03143,46.75,703.8,1834.7,255,13.795,231.1,3607.7,0,0,207,63.51,2.88,399.98,75.65,210.55,148.44,84.84,1.1115,218,467,97.6,76.41,411.5,27.261,29.8,20.88,92.5,193.9,101.48,54888,224.85,0.3185,10013,555,2.68
26.03.12,0,0,31.095,1239.9,47.58,78.88,1700,1280,0.06695,5485.5,181.3,5400,380,0.03081,46.53,711.9,1781.4,250,13.4,229.04,3647,0,0,210,61.78,2.9893,392,74.71,210.19,143.73,88.67,1.0861,216.48,466.9,94.86,77.8,392.8,25.777,28.8,20.8,91.1,196.33,101.4,57411,222.5,0.3131,959.8,549,2.86
02.04.12,0,0,29.9,1311,46.52,72.75,1700,1259,0.06707,5234.5,178.07,5322,375.85,0.02974,46.25,720,1771,248.4,13.39,228.98,3590,0,0,207.5,60.75,3.0816,387.8,73.62,207.8,140.15,96,1.041,214.1,500.5,95.64,77.32,398.6,25.499,28.219,19.582,90.62,190.03,100.46,55700,215.98,0.307,924.5,528,2.7699
09.04.12,0,0,30.039,1376.5,49.5,71.14,1685,1280,0.0658,5150,177.97,5235,379.99,0.0294,47.9,688.6,1811,243.47,13.133,237.25,3654,0,0,213,62.5,3.2351,383.5,72.76,210.6,139,95.98,1.0568,214.45,518.8,94.18,75.49,392,25.44,28.67,19.925,91.95,182.54,99.49,60212,221.78,0.30647,964.9,505.3,2.65
16.04.12,0,0,29.9,1380,48.6,70.9,1700,1302.9,0.06571,5100.5,170.93,5335,368.2,0.0294,48.24,697,1812.7,255,12.832,233.6,3771.2,0,0,209.52,64.52,3.1899,388.41,73.45,216.51,138.7,93.34,1.085,215.99,494,95,74.26,406.1,25.912,29.28,20.053,91.83,184.88,95.86,61900,222.98,0.29397,925,515,2.7998
23.04.12,0,0,29.998,1335.1,48.8,70.1,1630.5,1219,0.0632,4923.1,169.27,5208,373.43,0.0273,53.79,675,1794.3,264.29,12.415,233.5,3690,0,0,205,63.59,3.2,378.5,71,210.28,136.66,94.41,1.0403,205.95,486.4,93.95,68.64,400.3,24.5,28.855,19.57,91.9,180.77,95.23,55146,221.96,0.26832,897,512.1,2.655
30.04.12,0,0,27.697,1189,47.01,67.81,1580.1,1177.7,0.05901,5089.9,164,4904,334.8,0.02465,48.65,600,1712.2,249,11.197,232.4,3446.7,0,0,184.02,55.67,2.9839,315.4,67.43,197.75,125.56,86.25,0.938,206,428,90.42,67.44,371,23.35,26.673,18.252,85.5,170.29,92.02,52800,212.6,0.25,879,505,2.4307
07.05.12,0,0,26.7,1177.9,45.2,66.79,1585,1180,0.05889,5150,158.02,5018,315,0.02615,48.41,562.1,1687,239.5,10.944,216.8,3519.4,0,0,185.8,54.1,2.978,333.1,67.75,203.39,126.7,87.65,0.95,197.75,407,90.99,68.48,374.3,23.62,27.42,18.11,84.88,171.31,92.49,50399,218.01,0.23033,885,499.4,2.4
14.05.12,0,0,22.99,1080.3,39.93,56.98,1490,1021.4,0.0543,4718.9,139.58,4957,293.97,0.0259,47.11,532.1,1593.7,200,10.05,206.8,3326,0,0,173.05,50.54,2.7639,314.68,71,197.2,121,81,0.8032,178.07,375.9,78.19,59.07,344.4,21.999,24.789,14.596,78.99,149.42,74.06,43100,217.61,0.229,829,460,2.2388
21.05.12,0,0,22.4,1089.9,40.9,53.97,1629.9,1070.9,0.0541,4681,143,4778,300,0.02689,47.98,533.8,1639.4,216.98,9.37,218.89,3300,0,0,173.27,50.9,2.858,302.15,72.67,192.4,115.85,78.48,0.776,185.06,374.9,79.87,59.15,360.1,22.799,25.384,15.315,84.15,163.19,78.96,43898,223.01,0.1911,849,479.9,2.2202
28.05.12,0,0,22.995,1070,41.95,54,1565,1070,0.05159,4740,148.65,4843,299.9,0.0272,43.19,523.1,1741.9,216,9.064,218.76,3250,0,0,174.99,50.4,2.9249,290,76.25,206.45,106.99,71.49,0.8045,192.8,383.5,78.86,56.32,362.5,22.6,24.77,16.049,91,161.89,80.42,42680,233.92,0.15999,880,493,2.21
04.06.12,0,0,25.099,1131,44.51,57,1719.9,1110,0.05525,4849.9,152.14,5057,317.98,0.02747,44.23,575,1710.2,219.49,9.416,235.44,3548,0,0,172.51,54.74,2.929,323,73.51,198.71,111.35,78.07,0.851,198.7,407,81.58,56.8,382.1,24.65,26.009,17.24,91.5,179.22,83.7,45339,229.6,0.19616,1017.9,499.1,2.5186
11.06.12,0,0,25.973,1164,44.53,56.96,1635,1165,0.0565,4755.1,156.2,5223,334,0.0278,44.7,595,1737,220.5,9.299,229.07,3719.5,0,0,180.51,56.12,2.82,333.33,74.46,200.78,111.57,78,0.8822,202,416,84.34,59.5,398,24.627,26.743,18.8,91.5,184.86,85,46123,238.25,0.1948,1028.8,509.5,2.579
18.06.12,0,0,24.7,1118.6,42.5,57,1571.3,1160,0.05575,4817,154.9,5241,296.95,0.02667,43.15,574,1715,210.99,9.28,223.33,3724.9,0,0,170,54.48,2.7616,317.8,75.1,204.48,110.5,76.17,0.793,191.51,382.5,83.76,59.95,384.1,24.42,26.056,17.611,83.4,176.16,84.37,44741,228.07,0.17899,1056.4,494.9,2.36
25.06.12,0,0,24.3,1165.8,43.41,55.33,1548,1175,0.05707,4973,153.76,5376,316,0.02805,45.19,560,1801.7,222.7,9.251,234.5,3894.9,0,0,175.72,52.5,2.7596,326.35,73.85,204.32,116.5,81.9,0.788,188.99,394,86.39,62.52,378.8,24.89,26.748,18.63,86.5,180.2,84.47,47000,248.42,0.19567,1143,498.6,2.35
02.07.12,0,0,24.725,1215.5,43,59.49,1555,1195.1,0.05625,4844.3,155.41,5335,323.2,0.02778,43.4,561.4,1825.4,255,9.533,226.8,3651.1,0,0,171.29,54.3,2.8339,330.27,74.31,207.3,118.39,82.5,0.8076,180.67,412.6,89.2,63.61,376.4,24.002,27.895,19.354,92.5,194.65,89.49,48801,259,0.22049,1118.1,515,2.5
09.07.12,0,0,24.8,1284,43.65,59.64,1597,1189.9,0.0556,4935,153.33,5297,330,0.0264,43.15,577.9,1818,261.2,9.572,228.93,3743.8,0,0,176.88,53.2,2.829,346.45,74.2,205.73,119.37,81.86,0.8584,179.9,443,90.98,66.94,368.9,24.91,27.221,19.15,98.51,190.15,92.01,49100,259.5,0.2319,1177.7,520.3,2.56
16.07.12,0,0,24.6,1328.9,43.35,59.43,1587.9,1170,0.05395,4795,153.01,5095,318.1,0.0269,43.12,580,1804.9,269.79,9.489,228.7,3810.9,0,0,174.03,53.72,3.01,358.8,72.5,205.15,117.1,80.67,0.8527,174.48,418.9,90.12,65.25,369.1,25.2,27.167,18.3,96.01,191.71,92.7,50585,272.59,0.23677,1251,530.5,2.47
23.07.12,0,0,25.4,1388,42.19,57.14,1624.4,1137,0.0524,4784.6,152.35,5039,340.01,0.0266,42.26,552.1,1816.6,264.74,9.371,244,4100,0,0,176,55.05,3.1899,341.3,72.67,197.64,114.66,78.92,0.8192,174.33,415.1,90.31,63.86,353.9,25.8,26.69,18.52,98.86,200.05,95,50589,267.75,0.23585,1190,514.7,2.5599
30.07.12,0,0,25.25,1397.1,41.55,55.74,1665,1126.8,0.0549,4696.6,151.1,5095,347.6,0.0268,41.62,567.2,1831.5,261,9.697,243.99,4323.5,0,0,179,55,3.1352,354,72.97,193.69,115.79,79,0.8556,177.5,417,91.66,65.34,370.5,27.1,27.894,18.875,99.94,201.62,95,51850,267.9,0.2155,1195,510,2.64
06.08.12,0,0,24.9,1356.1,41.76,57,1660,1154.9,0.05661,4950,153.85,5070,363,0.02618,41.31,549,1859.3,258.2,10.34,243.15,4115,0,0,179.02,60.3,2.9979,353.38,72.15,200.33,121.36,80.5,0.8581,172.99,427.2,92.85,67.36,394,26.38,28.799,19.698,104,200.9,97.69,55507,258.11,0.22382,1268.6,485,2.687
13.08.12,0,0,24.939,1393,43.67,60.01,1656.8,1154.4,0.05586,5175,156.83,4991,365.78,0.0262,40.93,562.6,1871.9,265.72,10.134,240.65,4187.4,0,0,176.44,58.65,2.8901,363.81,72.45,200.98,125.21,82.06,0.8762,172.08,447,92.05,67.33,381.7,26.088,28.3,19.721,99.47,201.48,94.5,54299,257.12,0.22168,1294,528.5,2.6148
20.08.12,0,0,24.607,1403.1,43,64.21,1604.9,1173,0.05582,4978.3,156.81,5039,362.99,0.0264,40.5,555.4,1885,262.97,9.999,237.83,4166.7,0,0,174.2,57.96,2.9359,369,71.75,200.19,126.11,82.5,0.856,177.75,450,92.91,69.62,391.5,25.31,28.5,21.1,98.99,203.19,98.5,52880,258.57,0.22138,1231,513,2.738
27.08.12,0,0,24.47,1412.5,42.6,63.64,1646.1,1219.6,0.0534,5201,157.4,4774,368,0.02591,39.27,553.7,1837.4,285.01,9.378,241.16,4181,0,0,172.76,55.89,2.98,364.2,72.75,192.8,123.45,84.8,0.817,172.2,433,93.16,68.47,369.4,26.154,27.881,20.82,95.67,195.77,99.01,52666,247,0.19988,1241,525,2.6066
03.09.12,0,0,24.853,1478,43.3,63.11,1860,1309.4,0.05669,5500,163.24,4945,364.5,0.02685,39.25,559.7,1926,289.5,10.208,252.31,4388,0,0,172,60.5,2.9805,369.91,72.47,200.67,125.52,89.99,0.8645,173.7,445,93.86,69.98,395.5,27.995,28.799,21.886,99.3,204.42,103.7,54300,257.68,0.21606,1274.9,520,2.67
10.09.12,0,0,24.675,1500,45,66.31,1940,1335,0.0601,5627,169.52,5175,355,0.02829,41.14,619.9,2011.2,285,11.381,242.03,4485,0,0,179,67.97,2.97,374,73.54,212.18,131.69,95.5,0.8852,187,575.5,97.05,76.25,432.8,27.075,31.38,21.516,105,210.33,105.85,57800,257.01,0.2413,1288.6,542.5,2.839
17.09.12,0,0,24.363,1450,43.99,65.51,1918.2,1310.1,0.0564,5280,163.8,5026,342.5,0.02692,39.35,596.6,1943.5,262.29,11.522,232,4349.9,0,0,185,66.22,2.8503,366.71,73.07,211.9,138.8,99.23,0.8655,184.69,550,94.16,70.51,408.8,26.399,28.608,20.75,104.4,210.05,103.75,55079,265.81,0.2331,1295.8,535,2.7821
24.09.12,0,0,24.146,1387,43.45,63.57,1880,1279.9,0.05307,5300,157.75,4950,329.8,0.02677,40.64,565.9,1922.3,259.98,11.1,229.89,4164.9,0,0,190.3,62.4,2.8097,347.99,70.46,210.92,134.4,95.87,0.8545,179.15,622,90.99,66.25,394.6,24.35,28.163,20.897,98.37,201.32,104.1,57000,257.53,0.23234,1258.7,529.4,2.73
01.10.12,0,0,24.3,1423,43.44,68.41,1877.8,1368,0.05492,5250,159.07,4969,343.5,0.02766,41.67,596.1,1935.2,260,11.676,225.51,4389.9,0,0,197,64.37,2.83,360.4,72.13,212.06,135.2,98.5,0.8685,183.61,657,93.02,67.8,393.6,25.063,28.762,21.129,100.4,204.78,101,59700,256.05,0.23567,1281,528,2.82
08.10.12,0,0,24.549,1352.9,43.1,64,1812,1314,0.0539,4992,152.36,4806,337,0.02625,40.06,568,1923,263.24,10.86,229.36,4438.8,0,0,188.99,62.09,2.9199,352.2,69.87,208.39,132.8,95.31,0.843,173.49,670,91.5,66.47,390,23.6,28.3,20.887,100.92,198,98.08,59512,251.25,0.23057,1282,532.1,2.7682
15.10.12,0,0,22.772,1311.3,42.25,63.4,1810,1297,0.05407,4925,154.68,4804,341.28,0.0257,38.6,602,1970.2,276.99,10.878,232.37,4580,0,0,195.09,61.43,2.8301,360.5,68.68,214.07,132.1,94.98,0.8267,170.97,689.9,93.19,69.25,392.2,25.177,28.465,20.9,101.2,203.88,99.53,59925,240.01,0.23051,1271.9,537.3,2.7796
22.10.12,0,0,22.771,1253.9,39.56,60.79,1790,1280,0.0557,4820,151.56,4770,342.8,0.02552,38.7,626,1880.3,249.1,10.689,227.66,4575,0,0,192.03,58.29,2.8,338.1,69.85,231.32,124.7,92.5,0.7819,176.1,690.1,91.95,66.5,383.6,22.999,27.638,20.278,94.17,199.79,102,61366,242.79,0.20395,1302.5,523.4,2.5105
29.10.12,0,0,23.299,1279.8,40.5,56.85,1840,1315,0.05415,4998,146.03,4871,325,0.02547,39.08,600,1944,250.33,10.817,232.25,4580,0,0,185,62.41,2.79,318.15,70.94,249.29,122.03,91.38,0.763,175.68,679.2,91.95,66.31,385,23.122,27.951,19.338,95.5,195.39,102.51,63999,247.02,0.20484,1298,535,2.625
05.11.12,0,0,23.05,1260,40.7,55.35,1806.9,1270,0.05272,4957,145.6,4844,320.8,0.02468,38.7,597,1918.7,247,10.162,229.8,4499,0,0,181.84,59.58,2.8002,318.53,69.19,241.05,117.23,90,0.7361,179.75,672.2,85.8,62.26,366.8,22.006,26.89,19.899,91.63,195.05,102.27,62237,230.5,0.201,1278,540.1,2.508
12.11.12,0,0,23.095,1221.7,42.39,53.01,1785.6,1310,0.05174,5074.9,140.2,4619,320,0.02442,37.36,584.8,1885.5,234.79,10.185,234.34,4535,0,0,176,59.99,2.8227,316.7,67.86,248.2,121.05,90,0.7234,181,637,85.98,62.05,352.2,22.53,25.661,18.863,91.53,192.98,103.4,61900,229,0.19269,1298.9,534.9,2.4543
19.11.12,0,0,23.15,1240.1,42.89,55.4,1790,1310,0.05271,5070,141.63,4681,353.96,0.0258,36,605.5,1923.7,229.58,10.817,237.67,4545,0,0,178,62.48,2.819,330.64,65.95,241.3,120.62,86.25,0.7685,181.13,618.8,89.31,64.9,364.8,24.25,26.35,19.459,93.51,201.47,102.85,63699,233.89,0.2122,1357,525.1,2.4792
26.11.12,0,0,23.1,1284.9,42.86,52.88,1740,1328,0.05193,5384.8,138.67,4811,341.78,0.02508,35.55,570,1939.4,218.8,10.793,231.73,4495,655,0,174,62.38,2.81,331.97,65.2,243.88,108.94,84.5,0.7355,186.5,668,91.41,66,352,24.69,26.079,19.365,95.5,195.04,104.29,65500,230.2,0.2085,1279.2,528.4,2.36
03.12.12,0,0,25.166,1339.6,42.9,51.5,1745,1320,0.05254,5333.3,139.5,5300,358.45,0.0249,37.38,566.5,1993.7,227.46,10.545,237.6,4520,679.1,0,172.8,62.1,2.8599,344.02,62.67,250.98,113.1,85.51,0.7355,193.3,653.5,93.2,67.09,354.9,25.18,26.967,19.749,93.51,204.5,106.8,67300,234.5,0.21049,1275.7,541.9,2.3792
10.12.12,0,0,25.967,1355,43.57,52.16,1749.9,1329,0.05391,5589.1,139.41,5372,377,0.0257,37.21,575,2003.6,245.39,10.529,241.77,4697,723.2,0,178,62.71,2.875,344,59.85,258.88,118.8,90.4,0.746,193.85,654.1,93.42,67.58,353.6,24.799,27.428,20.94,91.7,214.17,107.5,69600,244.45,0.214,1231.7,535,2.5599
17.12.12,0,0,28,1386.7,42.99,50.5,1803.9,1336.4,0.05436,5900,144.35,5690,410,0.02505,37.22,565,2025,241.7,10.437,243.18,4840,721.5,0,179.44,62.15,2.9599,347.29,60,262.31,120,91.17,0.7425,190,669.9,93.5,67.27,384,24.4,27.027,20,92.42,218,106.68,67750,236,0.2055,1244,530.8,2.667
24.12.12,0,0,30,1396.5,44.99,49.81,1760.1,1332.2,0.05359,6399,143.7,5603,407.99,0.02483,37.47,562.6,2000.2,242.97,10.419,246,4786.4,723,0,182,61.2,2.85,346.1,67.5,270.01,120.4,90.49,0.7335,191.42,682.3,92.94,67.3,369.1,25.49,26.8,19.952,91.86,218,106.05,69015,234.75,0.20104,1246.9,541,2.6199
07.01.13,0,0,29.55,1478.5,48,50.25,1795,1355,0.05754,6199.9,147.97,5930,424,0.02484,38.32,596.2,2006.1,247.8,11.079,246.7,4939.9,754.9,0,178.25,65.81,2.8681,342.4,65.36,265.28,123.17,90.01,0.7478,196.38,693.5,99.56,71.32,392,24.82,27.97,20.452,95.16,217.91,105.55,66200,231.38,0.20222,1215.7,539.7,2.7651
14.01.13,0,0,29.7,1525,49.88,49.79,1860,1362,0.05823,6101.9,148.42,6032,456.61,0.02553,40,668,2017,245.82,11.44,250.69,5635.5,790,0,187.5,68.44,3.0001,337.44,66.44,262.44,125,90.85,0.788,192.79,778.5,103.48,74.68,396.2,25.705,28.703,21.592,95.35,220.35,106,69666,230,0.21755,1207.9,568.1,2.795
21.01.13,0,0,29.479,1489,53.3,54.9,1865,1365.3,0.05914,5780,146.4,6060,438.5,0.02495,40.08,652,2018.8,248.49,11.152,252.27,5678.5,818,0,193.51,65.99,3.0657,339.5,65.44,272.62,123.39,90,0.783,185.1,789.9,103.67,75.1,387.9,25.601,29.492,21.928,93.35,221.94,106.11,69851,231.08,0.2195,1224,543.6,2.7894
28.01.13,0,0,29.77,1425.8,53.8,51.89,1964.9,1435.1,0.05615,5850,142.28,5976,435,0.02454,38.4,701.9,2014.5,264,10.688,253.49,5818,830,0,193.29,63.6,3.3101,338.44,67,262.01,122.56,88.9,0.75,176.78,796,108.36,76.83,373.9,26.503,31.387,22.799,94,221.5,106.2,71280,235.5,0.2175,1238.7,554.3,2.7514
04.02.13,0,0,30.5,1435.8,55.9,49.9,1997.5,1413.6,0.05363,5905.1,137.68,5871,437.5,0.02451,37.1,677.5,1991.2,261,10.212,258.38,5797.9,846.3,0,190,61.91,3.629,335.93,66.63,255.61,120.39,88.49,0.719,175.41,786.2,107.08,76.69,364.5,26.158,30.12,22.506,94.44,218.65,107.57,69850,231,0.2077,1254.5,545.2,2.865
11.02.13,0,0,31.52,1430,58.7,49.84,1990.4,1417,0.05599,6029.8,133.99,5550,453,0.02362,38.97,691.9,1999.6,281.3,10.289,264.92,5833.4,829.6,55,175,61.4,3.815,329.83,66.87,255.07,117.9,90.55,0.7137,179.66,790,105.08,76.3,368.6,26.7,30.396,22.781,97.85,216.51,111.68,69400,231.57,0.20086,1232,545,2.9349
18.02.13,0,0,35,1427.1,55.3,49.44,2013.4,1391.8,0.05435,5700,136.81,5496,459.99,0.0228,41.05,653,1980,271.57,9.97,262.5,5780,825,54.5,157.2,58.52,3.515,322.87,66.49,252.06,119.35,90.31,0.6972,174.99,797,106.12,74.82,352.4,25.753,29.089,22.551,99.47,213.24,111,67900,228.82,0.19359,1249,556,2.75
25.02.13,0,0,32.85,1425,52.42,46.49,2011.9,1381.2,0.05571,5350,134.75,5347,440.22,0.02104,40.25,662.9,1958.6,261.7,9.67,270.9,5679.9,893.6,52.5,157.58,57.95,3.5198,317,64.59,241.88,124.71,91.01,0.6802,170.4,798.9,103.09,73.4,337.4,26.3,28.584,22.24,95.41,201.84,107.75,68801,233.37,0.18879,1247,551.2,2.74
04.03.13,0,0,33,1433.7,56.1,45.35,2010,1410,0.05581,5658.4,133.73,5465,438,0.02046,39.85,651.3,2010,259,9.517,281.45,5955,910.3,53.99,157.4,57.25,3.5046,311.75,64.5,248.31,121,94.87,0.685,160.25,800,105.31,75.65,336.9,26.85,29.136,22.501,95.69,211.27,111.76,70050,231.19,0.18789,1259.9,570,2.903
11.03.13,0,0,32.8,1415.5,54.39,42.58,2075,1422.3,0.05535,5715,144.5,5275,440.14,0.02095,39.87,631.1,1994,269.88,9.254,280.58,6089,951.4,55,146.88,54.59,3.6,316,62.6,242.54,118.35,93.25,0.6605,161.69,781.3,104.42,76.4,318.3,27,28.886,21.911,90.8,209.3,111,70500,231.57,0.176,1342.7,557.7,2.781
18.03.13,0,0,31.85,1350.8,52.5,38.73,1920,1349.4,0.0512,5539.9,140.18,5159,431.89,0.01915,39.2,594.8,1943,251.73,8.761,271,5765,895.2,51.94,144.1,50.45,3.4852,313.66,60.26,237.59,120.25,90.36,0.6275,156.5,742.5,99.37,73.9,302,26.297,27.252,20.5,86,199.49,105.99,66349,229.81,0.16126,1323,550,2.7199
25.03.13,0,0,31.666,1325,52.99,36.55,1919.8,1310,0.0497,5600,134.08,5249,419.98,0.0179,38.34,577,1998.5,247,8.359,276.43,5934.9,962,49.48,140.39,49.05,3.3922,314.9,60.3,238.66,122.05,87.89,0.6136,149.86,760,98.86,75.12,279.7,25.6,27.818,21.69,83.72,206.94,108.95,67193,231.87,0.1612,1282.5,547,2.625
01.04.13,0,0,32.9,1315,54.8,35.85,1920,1300,0.0468,5845,130.5,5223,432.83,0.01536,38.19,581.9,1935.6,248.49,7.811,261.2,6070,870,48.5,137.47,46.09,3.4298,315.8,61.64,230.87,118.4,82.9,0.552,160.99,759.3,99.26,73.29,262.4,25.783,29.849,22.078,83.99,199.9,107.24,67111,235.44,0.1502,1391,527.2,2.48
08.04.13,0,0,32.21,1269.4,52.3,30.28,1955,1275.8,0.0473,5800,126.7,5159,397,0.01304,37.99,534.9,1929.4,246.09,7.319,269.26,6390,925.5,45.45,135.5,50.42,3.095,314.68,60.5,223.41,115.84,80.8,0.5002,157,707.9,98.36,69.59,257.4,25.8,28.199,21.516,86,190.2,104.05,64700,227.04,0.11669,1300,510,2.447
15.04.13,0,0,31.6,1159.9,52.51,34.16,1922.4,1260,0.0436,5500,120.11,4998,376.9,0.01122,32.99,520,1882,242.5,7.018,263,6330,883,43.38,130.88,50.68,2.81,303.02,58,214.99,106.2,75.98,0.4537,159.01,631,96.4,70.18,243.6,25,27.68,21.221,83.63,176.29,99.85,63639,233.2,0.10051,1233.2,506.6,2.41
