X.,Аптечная.сеть.36.6..02,Газпром..13,ГИДРОМАШСЕРВИС..02,Кокс..БО.02,Кубаньэнерго..01,ЛЕНТА..03,Лукойл..03,Лукойл..04,Лукойл..БО.01,Лукойл..БО.18,Лукойл..БО.19,Лукойл..БО.20,Микояновский.мясокомбинат..БО.01,Мираторг.Финанс..БО.03,ММК..БО.02,ННК.Актив..бывш..НК.Альянс...БО.01,ОГК.2..01,ОКЕЙ..БО.05,РусГидро..09,РуссНефть..01,СОЛЛЕРС..02,ТГК.2..БО.02,ТМК..03,УК.ГидроОГК..01,ЧТПЗ..01,Энел.Россия..бывш..Энел.ОГК.5...БО.15
2010-08-17,134.41,130.11,0,0,0,0,114.23,114.3,115.57,0,0,0,0,0,120.68,0,0,0,0,111.76,109.49,0,150.49,113,0,112.51
2010-08-18,135.01,130.36,0,0,0,0,114.42,114.5,115.93,0,0,0,0,0,121.08,0,0,0,0,126.22,109.92,0,101.78,113.19,0,112.51
2010-08-19,135.54,130.76,0,0,0,0,114.05,114.69,116.56,0,0,0,0,0,121.35,0,0,0,0,112.75,110.31,0,102.06,113.45,0,112.91
2010-08-20,135.88,131.19,0,0,0,0,114.8,114.9,116.7,0,0,0,0,0,121.62,0,0,0,0,113.11,110.8,0,102.32,113.64,0,113.18
2010-08-23,137.28,131.98,0,0,0,0,115.59,115.5,117.77,0,0,0,0,0,122.07,0,0,0,0,114.18,111.84,0,103.19,112.99,0,113.89
2010-08-24,137.42,132.45,0,0,0,0,115.64,115.81,118.18,0,0,0,0,0,122.44,0,0,0,0,114.54,112.17,0,103.54,114.31,0,113.9
2010-08-25,137.71,132.8,0,0,0,0,115.83,115.91,118.54,0,0,0,0,0,122.9,0,0,0,0,114.89,112.34,0,103.45,114.03,0,114.15
2010-08-26,138.46,133.17,0,0,0,0,116.28,116.06,118.91,0,0,0,0,0,123.17,0,0,0,0,115.25,112.83,0,103.85,114.65,0,114.36
2010-08-27,138.67,133.44,0,0,0,0,116.47,116.4,119.27,0,0,0,0,0,123.44,0,0,0,0,115.6,113.11,0,104.03,114.87,0,114.36
2010-08-30,140.06,134.43,0,0,0,0,117.05,117.12,120.37,0,0,0,0,0,124.2,0,0,0,0,129.99,114.27,0,104.92,115.54,0,115.08
2010-08-31,140.12,134.93,0,0,0,0,117.2,116.43,120.8,0,0,0,0,0,124.4,0,0,0,0,129.9,114.54,0,105.19,115.71,0,115.47
2010-09-01,140.8,135.18,0,0,0,0,117.49,117.21,121.16,0,0,0,0,0,124.71,0,0,0,0,130.23,115.03,0,105.4,114.48,0,116.6
2010-09-02,140.96,135.62,0,0,0,0,116.34,117.63,121.58,0,0,0,0,0,125.01,0,0,0,0,125.54,115.43,0,105.9,114.7,0,115.53
2010-09-03,141.46,136.12,0,0,0,0,118.01,117.72,121.84,0,0,0,0,0,125.4,0,0,0,0,125.9,115.57,0,106.14,115.21,0,116.15
2010-09-06,142.94,137.13,0,0,0,0,118.58,118.38,122.93,0,0,0,0,0,126.12,0,0,0,0,126.97,116.99,0,106.87,116.99,0,116.42
2010-09-07,143.91,137.55,0,0,0,0,118.61,118.51,123.08,0,0,0,0,0,126.39,0,0,0,0,127.32,117.43,0,107.1,116.91,0,116.77
2010-09-08,99.25,137.84,0,0,0,0,118.79,119.2,123.47,0,0,0,0,0,126.65,0,0,0,0,127.68,117.36,0,107.41,116.3,0,117.16
2010-09-09,99.82,138.2,0,0,0,0,118.76,118.98,123.56,0,0,0,0,0,126.84,0,0,0,0,128.03,118.07,0,107.68,117.56,0,117.22
2010-09-10,100.65,138.57,0,0,0,0,118.91,119.18,124.15,0,0,0,0,0,127.16,0,0,0,0,128.39,118.47,0,107.9,117.65,0,118.34
2010-09-13,102.26,139.67,0,0,0,0,119.61,119.61,124.88,0,0,0,0,0,127.95,0,0,0,0,129.46,119.05,0,108.71,118.29,0,118.21
2010-09-14,103.33,139.99,0,0,0,0,119.64,120.06,125.92,0,0,0,0,0,128.21,0,0,0,0,129.81,119.84,0,108.99,118.71,0,118.21
2010-09-15,103.78,140.15,0,0,0,0,119.92,120.27,125.93,0,0,0,0,0,128.48,0,0,0,0,130.17,119.9,0,109.36,118.85,0,118.57
2010-09-16,103.93,140.64,0,0,0,0,120.26,120.47,126.35,0,0,0,0,0,128.74,0,0,0,0,130.53,120.25,0,109.59,119.11,0,118.57
2010-09-17,105.01,140.9,0,0,0,0,120.2,120.67,126.93,0,0,0,0,0,128.77,0,0,0,0,130.88,120.63,0,109.87,119.06,0,118.72
2010-09-20,106.4,142.07,0,0,0,0,121.19,121.29,127.36,0,0,0,0,0,129.49,0,0,0,0,131.95,122.81,0,110.63,120.1,0,119.34
2010-09-21,106.75,142.35,0,0,0,0,121.37,121.49,128.29,0,0,0,0,0,129.86,0,0,0,0,132.31,122.06,0,110.84,120.19,0,119.55
2010-09-22,107.43,142.58,0,0,0,0,121.48,122.07,128.66,0,0,0,0,0,130.03,0,0,0,0,132.66,122.82,0,110.97,120.29,0,120.23
2010-09-23,107.76,142.98,0,0,0,0,121.82,123.29,128.46,0,0,0,0,0,130.34,0,0,0,0,133.02,123.08,0,111.23,120.66,0,120.51
2010-09-24,108.38,143.3,0,0,0,0,122.02,122.5,129.03,0,0,0,0,0,130.56,0,0,0,0,138.45,123.36,0,111.7,120.4,0,120.12
2010-09-27,109.24,144.28,0,0,0,0,122.65,122.8,130.52,0,0,0,0,0,131.35,0,0,0,0,139.48,124.42,0,112.5,121.61,0,121.13
2010-09-28,110.23,144.75,0,0,0,0,122.74,123,130.51,0,0,0,0,0,131.64,0,0,0,0,139.84,124.78,0,112.48,121.83,0,121.27
2010-09-29,110.63,145.07,0,0,0,0,123.06,123.48,130.88,0,0,0,0,0,131.89,0,0,0,0,140.2,125.12,0,112.89,121.55,0,121.47
2010-09-30,110.84,145.37,0,0,0,0,123.19,123.97,131.82,0,0,0,0,0,132.17,0,0,0,0,141.55,125.27,0,113.15,121.8,0,124.2
2010-10-01,111.85,145.71,0,0,0,0,123.38,124.23,132.19,0,0,0,0,0,132.44,0,0,0,0,141.91,125.72,0,113.29,122.15,0,121.75
2010-10-04,113.33,146.76,0,0,0,0,123.96,124.42,132.73,0,0,0,0,0,133.23,0,0,0,0,142.98,126.82,0,114.09,122.81,0,122.37
2010-10-05,113.77,147.19,0,0,0,0,124.06,124.97,133.03,0,0,0,0,0,133.45,0,0,0,0,143.31,127.17,0,114.51,123.05,0,122.8
2010-10-06,114.68,147.52,0,0,0,0,124.35,125,133.39,0,0,0,0,0,133.72,0,0,0,0,143.17,127.52,0,114.41,123.42,0,123
2010-10-07,115.01,147.84,0,0,0,0,124.55,125.23,133.73,0,0,0,0,0,133.98,0,0,0,0,143.04,127.87,0,114.69,123.72,0,122.69
2010-10-08,115.3,148.14,0,0,0,0,124.82,125.43,134.22,0,0,0,0,0,134.25,0,0,0,0,143.39,128.21,0,115.18,123.54,0,122.89
2010-10-11,116.47,149.22,0,0,0,0,125.54,125.97,135.31,0,0,0,0,0,135.05,0,0,0,0,144.46,129.28,0,115.91,124.32,0,123.76
2010-10-12,116.97,149.45,0,0,0,0,125.52,126.19,135.68,0,0,0,0,0,135.31,0,0,0,0,144.82,129.55,0,116.08,124.57,0,123.97
2010-10-13,117.8,149.81,0,0,0,0,125.79,126.74,135.72,0,0,0,0,0,135.53,0,0,0,0,145.17,129.92,0,116.43,124.59,0,124.37
2010-10-14,118.42,150.12,0,0,0,0,125.76,126.92,136.08,0,0,0,0,0,135.84,0,0,0,0,145.53,130.12,0,116.73,125.03,0,124.58
2010-10-15,118.91,150.51,0,0,0,0,125.95,126.85,136.5,0,0,0,0,0,136.11,0,0,0,0,145.89,130.55,0,116.94,125.26,0,124.88
2010-10-18,120.36,151.54,0,0,0,0,126.54,127.8,137.88,0,0,0,0,0,136.91,0,0,0,0,146.95,131,0,117.75,126.16,0,125.3
2010-10-19,120.92,152.07,0,0,0,0,126.88,128.06,137.91,0,0,0,0,0,137.01,0,0,0,0,147.31,131.82,0,117.92,126.25,0,125.15
2010-10-20,121.5,152.15,0,0,0,0,127.27,128.21,138.09,0,0,0,0,0,137.28,0,0,0,0,147.67,132.17,0,118.2,126.16,0,125.49
2010-10-21,122.06,152.26,0,0,0,0,127.53,128.38,138.4,0,0,0,0,0,137.54,0,0,0,0,148.02,132.38,0,118.45,126.58,0,126.01
2010-10-22,122.68,152.72,0,0,0,0,127.55,128.91,139,0,0,0,0,0,137.81,0,0,0,0,148.38,132.97,0,118.85,126.8,0,126.22
2010-10-25,123.86,153.74,0,0,0,0,128,129.52,139.66,0,0,0,0,0,138.51,0,0,0,0,149.45,133.98,0,119.43,127.39,0,126.84
2010-10-26,124.2,153.95,0,0,0,0,127.99,129.53,140.03,0,0,0,0,0,138.78,0,0,0,0,149.8,134.37,0,119.79,127.57,0,126.79
2010-10-27,124.67,154.24,0,0,0,0,128.19,129.53,140.55,0,0,0,0,0,139.13,0,0,0,0,150.16,134.68,0,120.08,127.01,0,127
2010-10-28,125.22,154.63,0,0,0,0,128.49,129.78,140.83,0,0,0,0,0,139.18,0,0,0,0,150.52,135.01,0,120.24,127.99,0,127.2
2010-10-29,125.66,154.91,0,0,0,0,128.87,129.98,141.06,0,0,0,0,0,139.45,0,0,0,0,150.87,135.38,0,120.6,128.25,0,127.79
2010-11-01,127.14,155.9,0,0,0,0,129.21,130.75,142.03,0,0,0,0,0,140.23,0,0,0,0,151.14,136.38,0,121.48,128.92,0,128.38
2010-11-02,127.81,156.2,0,0,0,0,129.4,130.9,142.52,0,0,0,0,0,140.37,0,0,0,0,152.29,136.94,0,121.64,129.14,0,128.33
2010-11-03,128.32,156.67,0,0,0,0,129.56,131.33,143.36,0,0,0,0,0,140.66,0,0,0,0,152.64,137.27,0,121.94,129.43,0,128.54
2010-11-08,130.94,158.77,0,0,0,0,130.53,132.34,145.39,0,0,0,0,0,141.96,0,0,0,0,154.42,137.86,0,123.29,130.54,0,129.56
2010-11-09,131.35,158.55,0,0,0,0,130.77,132.57,145.01,0,0,0,0,0,142.26,0,0,0,0,154.78,139.44,0,123.51,130.76,0,129.77
2010-11-10,131.83,158.89,0,0,0,0,130.95,132.92,145.37,0,0,0,0,0,142.67,0,0,0,0,155.14,139.74,0,123.76,131.02,0,130.07
2010-11-11,132.2,159.2,0,0,0,0,131.16,133.12,146.14,0,0,0,0,0,142.93,0,0,0,0,155.49,140.16,0,124.1,130.86,0,130.13
2010-11-12,132.7,159.68,0,0,0,0,131.28,133.33,145.95,0,0,0,0,0,143.2,0,0,0,0,155.85,140.52,0,124.31,131.08,0,130.34
2010-11-13,133.28,160.04,0,0,0,0,131.47,133.95,146.31,0,0,0,0,0,143.47,0,0,0,0,156.2,140.83,0,124.58,131.3,0,130.54
2010-11-15,134.35,160.53,0,0,0,0,131.87,133.39,147.05,0,0,0,0,0,144,0,0,0,0,156.92,143.15,0,125.02,131.93,0,131.02
2010-11-16,134.85,161,0,0,0,0,132.08,133.64,146.84,0,0,0,0,0,144.01,0,0,0,0,157.27,141.79,0,125.35,132.15,0,131.23
2010-11-17,135.33,161.1,0,0,0,0,132.22,133.76,147.76,0,0,0,0,0,143.93,0,0,0,0,157.63,142.14,0,125.64,132.37,0,131.16
2010-11-18,135.92,161.58,0,0,0,0,132.62,133.96,147.61,0,0,0,0,0,144.35,0,0,0,0,157.98,142.46,0,125.9,132.59,0,131.72
2010-11-19,136.46,161.91,0,0,0,0,132.9,134.17,148.16,0,0,0,0,0,144.64,0,0,0,0,158.34,142.69,0,126.17,132.64,0,131.87
2010-11-22,138.06,162.94,0,0,0,0,133.48,134.77,149.26,0,0,0,0,0,145.47,0,0,0,0,159.41,143.42,0,126.98,133.53,0,132.43
2010-11-23,138.47,163.18,0,0,0,0,133.68,134.16,149.39,0,0,0,0,0,145.88,0,0,0,0,159.77,143.76,0,127.24,133.4,0,132.79
2010-11-24,138.87,163.26,0,0,0,0,133.87,135.03,149.74,0,0,0,0,0,145.79,0,0,0,0,159.12,144.06,0,127.37,133.62,0,133
2010-11-25,139.36,164.03,0,0,0,0,134.07,135.23,149.92,0,0,0,0,0,145.9,0,0,0,0,158.58,144.39,0,127.69,133.95,0,133.21
2010-11-26,139.83,164.1,0,0,0,0,134.22,135.43,150.22,0,0,0,0,0,146.15,0,0,0,0,158.93,144.68,0,127.96,134.2,0,133.41
2010-11-29,141.16,165.31,0,0,0,0,134.6,134.89,151.23,0,0,0,0,0,147.05,0,0,0,0,160,145.62,0,128.61,134.74,0,134.03
2010-11-30,141.54,165.67,0,0,0,0,134.83,135.1,151.57,0,0,0,0,0,146.41,0,0,0,0,160.36,145.76,0,128.76,134.95,0,133.75
2010-12-01,142.03,166.04,0,0,0,0,134.81,135.3,151.29,0,0,0,0,0,147.4,0,0,0,0,160.71,146.12,0,129.03,135.18,0,133.87
2010-12-02,142.52,166.59,0,0,0,0,135.05,136.41,152.21,0,0,0,0,0,147.72,0,0,0,0,161.07,146.4,0,129.41,135.45,0,134.08
2010-12-03,143.02,166.4,0,0,0,0,135.17,136.63,152.73,0,0,0,0,0,147.98,0,0,0,0,161.43,146.7,0,129.65,135.67,0,134.28
2010-12-06,144.45,167.54,0,0,0,0,135.73,137.46,153.63,0,0,0,0,0,148.78,0,0,0,0,164.35,147.87,0,130.41,136.39,0,135.37
2010-12-07,145.23,167.71,0,0,0,0,135.92,137.66,154.02,0,0,0,0,0,148.99,0,0,0,0,164.7,148.03,0,130.66,136.43,0,134.91
2010-12-08,100.8,168,0,0,0,0,136.12,137.87,154.65,0,0,0,0,0,149.25,0,0,0,0,165.06,148.54,0,130.96,136.62,0,135.18
2010-12-09,101.34,168.3,0,0,0,0,136.3,138.07,154.63,0,0,0,0,0,149.53,0,0,0,0,165.41,148.76,0,131.26,137.05,0,135.38
2010-12-10,101.59,168.23,0,0,0,0,101.09,99.83,155.44,0,0,0,0,0,149.79,0,0,0,0,0,149.13,0,131.43,137.32,0,135.92
2010-12-13,103.18,169.61,0,0,0,0,101.68,100.44,156.09,0,0,0,0,0,150.59,0,0,0,0,0,150.09,0,132.23,137.79,0,136.46
2010-12-14,103.61,169.32,0,0,0,0,101.7,101.21,156.16,0,0,0,0,0,150.85,0,0,0,0,0,150.37,0,132.48,138.1,0,136.34
2010-12-15,104.07,169.74,0,0,0,0,101.97,101.33,157.29,0,0,0,0,0,151.06,0,0,0,0,0,150.74,0,132.77,138.43,0,136.63
2010-12-16,104.57,170.19,0,0,0,0,102.06,101.42,156.79,0,0,0,0,0,103.02,0,0,0,0,0,151.16,0,133.14,138.56,0,136.83
2010-12-17,105.06,170.46,0,0,0,0,102.36,101.62,157.3,0,0,0,0,0,102.94,0,0,0,0,0,151.31,0,133.4,138.74,0,137.04
2010-12-20,106.58,171.57,0,0,0,0,102.94,102.23,158.4,0,0,0,0,0,104.02,0,0,0,0,0,152.28,0,134.09,139.4,0,137.65
2010-12-21,107.04,171.93,0,0,0,0,103.26,102.43,158.76,0,0,0,0,0,103.95,0,0,0,0,0,152.58,0,134.47,139.61,0,138
2010-12-22,107.52,172.29,0,0,0,0,103.38,102.64,159.18,0,0,0,0,0,104.47,0,0,0,0,0,153.04,0,134.72,139.85,0,100.81
2010-12-23,107.96,172.65,0,0,0,0,103.24,102.96,159.38,0,0,0,0,0,104.7,0,0,0,0,0,153.45,0,134.87,140.13,0,101.01
2010-12-24,108.46,173.01,0,0,0,0,103.82,102.62,159.77,0,0,0,0,0,105.15,0,0,0,0,0,153.96,0,135.13,140.35,0,101.1
2010-12-27,110.24,174.09,0,0,0,0,104.56,103.23,160.96,0,0,0,0,0,105.93,0,0,0,0,0,155.29,0,136.44,141.05,0,101.93
2010-12-28,110.48,174.57,0,0,0,0,104.7,103.47,161.97,0,0,0,0,0,106.31,0,0,0,0,0,155.98,0,136.16,141.27,0,102.29
2010-12-29,111.05,109.7,0,0,0,0,104.95,103.67,161.64,0,0,0,0,0,106.47,0,0,0,0,0,156.37,0,136.44,141.48,0,102.42
2010-12-30,111.7,110.12,0,0,0,0,104.93,104.26,162.06,0,0,0,0,0,106.89,0,0,0,0,0,157.02,0,136.72,101.22,0,102.86
2011-01-04,111.7,110.12,0,0,0,0,104.93,104.26,162.06,0,0,0,0,0,106.89,0,0,0,0,0,157.02,0,136.72,101.22,0,102.86
2011-01-11,117.54,113.96,0,0,0,0,107.27,106.69,166.06,0,0,0,0,0,110.08,0,0,0,0,0,160.61,0,139.92,103.89,0,105.33
2011-01-12,118.13,114.33,0,0,0,0,107.6,106.89,166.81,0,0,0,0,0,110.04,0,0,0,0,0,161.42,0,140.17,104.11,0,105.37
2011-01-13,118.62,114.87,0,0,0,0,107.71,107.59,166.81,0,0,0,0,0,110.31,0,0,0,0,0,161.75,0,140.4,104.38,0,105.58
2011-01-14,119.04,115.3,0,0,0,0,107.89,107.3,166.81,0,0,0,0,0,110.57,0,0,0,0,0,162.09,0,140.67,104.27,0,105.78
2011-01-17,120.51,116.4,0,0,0,0,108.47,108.38,166.81,0,0,0,0,0,111.47,0,0,0,0,0,163.12,0,141.44,104.94,0,106.46
2011-01-18,121.2,116.67,0,0,0,0,108.78,108.21,166.81,0,0,0,0,0,111.85,0,0,0,0,0,163.46,0,141.73,105.16,0,106.82
2011-01-19,121.51,117.06,0,0,0,0,109.15,108.8,169.21,0,0,0,0,0,112.19,0,0,0,0,0,164.2,0,142,105.66,0,107.03
2011-01-20,121.99,117.4,0,0,0,0,109.27,109.02,169.79,0,0,0,0,0,112.42,0,0,0,0,0,102.67,0,142.24,105.88,0,107.23
2011-01-21,122.47,117.79,0,0,0,0,109.46,109.19,170.35,0,0,0,0,0,112.78,0,0,0,0,0,103.05,0,142.51,106.1,0,107.31
2011-01-24,123.72,118.85,0,0,0,0,110.08,109.8,171.45,0,0,0,0,0,113.4,0,0,0,0,0,103.63,0,143.26,106.48,0,107.99
2011-01-25,124.17,119.06,0,0,0,0,110.34,109.98,171.23,0,0,0,0,0,113.74,0,0,0,0,0,103.79,0,143.5,106.98,0,108.04
2011-01-26,124.71,119.47,0,0,0,0,110.61,110.18,171.68,0,0,0,0,0,114.06,0,0,0,0,0,104.59,0,143.74,107.19,0,108.25
2011-01-27,125.27,119.78,0,0,0,0,110.71,110.26,172.05,0,0,0,0,0,114.37,0,0,0,0,0,105.18,0,144.01,107.42,0,108.8
2011-01-28,125.78,120.24,0,0,0,0,111.02,110.24,172.41,0,0,0,0,0,114.63,0,0,0,0,0,106.13,0,144.25,107.61,0,108.89
2011-01-31,127.29,121.14,0,0,0,0,111.41,110.85,173.51,0,0,0,0,0,115.44,0,0,0,0,0,107.5,0,145.03,108.22,0,109.43
2011-02-01,127.79,121.53,0,0,0,0,111.65,111.35,173.83,0,0,0,0,0,115.6,0,0,0,0,0,107.84,0,145.26,108.38,0,109.63
2011-02-02,128.29,121.94,0,0,0,0,111.72,110.9,174.19,0,0,0,0,0,115.88,0,0,0,0,0,107.72,0,145.55,108.6,0,109.84
2011-02-03,128.68,122.29,0,0,0,0,111.91,112.4,174.56,0,0,0,0,0,116.24,0,0,0,0,0,107.99,0,145.78,108.82,0,110.04
2011-02-04,129.26,122.71,0,0,0,0,112.11,112.11,174.92,0,0,0,0,0,116.41,0,0,0,0,0,108.56,0,146.01,109.21,0,110.25
2011-02-07,130.68,123.74,0,0,0,0,112.74,112.71,176.02,0,0,0,0,0,117.1,0,0,0,0,0,109.46,0,146.81,109.88,0,110.86
2011-02-08,131.26,124.08,0,0,0,0,112.93,112.37,110.64,0,0,0,0,0,117.47,0,0,0,0,0,110.11,0,147.08,109.9,0,111.07
2011-02-09,131.74,124.28,0,0,0,0,113.21,112.77,111,0,0,0,0,0,117.7,101.19,0,0,0,0,110.43,0,147.35,110.24,0,111.27
2011-02-10,132.32,124.88,0,0,0,0,113.4,112.97,111.34,0,0,0,0,0,118,101.87,0,0,0,0,110.82,0,147.62,110.94,0,111.48
2011-02-11,132.82,125.08,0,0,0,0,113.75,113.18,111.7,0,0,0,0,0,118.26,102.14,0,0,0,0,111.38,0,147.89,111.09,0,111.64
2011-02-14,134.34,126.25,0,0,0,0,114.17,113.68,111.98,0,0,0,0,0,118.91,102.81,0,0,0,0,112.44,0,148.69,111.43,0,112.3
2011-02-15,134.82,126.61,0,0,0,0,114.37,114.19,112.38,0,0,0,0,0,119.43,103.1,0,0,0,0,113.14,0,0,111.61,0,112.51
2011-02-16,135.28,127,0,0,0,0,114.61,114.31,112.84,0,0,0,0,0,119.69,103.43,0,0,0,0,113.63,0,0,111.83,0,112.71
2011-02-17,135.75,127.36,0,0,0,0,114.89,114.51,113.05,0,0,0,0,0,119.97,103.63,0,0,0,0,114.03,0,0,112.1,0,112.97
2011-02-18,136.34,127.74,0,0,0,0,115.11,114.72,113.41,0,0,0,0,0,120.28,104.04,0,0,0,0,114.28,0,0,112.27,0,113.29
2011-02-21,137.8,128.77,0,0,0,0,115.73,115.32,114.52,0,0,0,0,0,121.05,104.74,0,0,0,0,114.71,0,0,112.78,0,113.04
2011-02-22,138.32,129.21,0,0,0,0,115.94,115.52,114.89,0,0,0,0,0,121.24,104.8,0,0,0,0,115.61,0,0,113.09,0,114.14
2011-02-24,139.17,129.83,0,0,0,0,116.14,116.26,115.62,0,0,0,0,0,121.77,105.56,0,0,0,0,116.68,0,0,113.55,0,114.55
2011-02-25,139.68,129.86,0,0,0,0,116.33,116.8,115.98,0,0,0,0,0,121.85,105.61,0,0,0,0,116.15,0,0,113.87,0,114.71
2011-02-28,141.1,131.16,0,0,0,0,117,117.28,117.08,0,0,0,0,0,122.72,106.37,0,0,0,0,117.52,0,0,114.44,0,114.93
2011-03-01,141.58,131.6,0,0,0,0,117.28,117.49,117.6,0,0,0,0,0,122.92,106.77,0,0,0,0,117.62,0,0,114.66,0,115.4
2011-03-02,142.05,131.95,0,0,0,0,117.46,117.96,117.96,0,0,0,0,0,123.16,107,0,0,0,0,117.82,0,0,114.83,0,115.68
2011-03-03,142.05,132.16,0,0,0,0,117.6,118.29,118.33,0,0,0,0,0,123.51,107.34,0,0,0,0,118.72,0,0,115.05,0,116
2011-03-04,142.05,132.52,0,0,0,0,117.87,117.53,118.62,0,0,0,0,0,123.7,107.49,0,0,0,0,119.08,0,0,115.12,0,116.2
2011-03-05,142.05,132.83,0,0,0,0,118.07,117.74,118.99,0,0,0,0,0,124.08,107.75,0,0,0,0,119.7,0,0,115.34,0,116.41
2011-03-08,145.01,132.83,0,0,0,0,118.07,117.74,118.99,0,0,0,0,0,124.08,107.75,0,0,0,0,119.7,0,0,115.34,0,116.41
2011-03-09,100.81,134.27,0,0,0,0,118.8,119.25,120.45,0,0,0,0,0,124.99,108.85,0,0,0,0,120.43,0,0,116.22,0,117.23
2011-03-10,101.41,134.6,0,0,0,0,118.99,119.43,120.82,0,0,0,0,0,125.24,108.87,0,0,0,0,121.56,0,0,116.58,0,117.38
2011-03-11,101.75,134.94,0,0,0,0,119.14,119.63,121.18,0,0,0,0,0,125.51,109.48,0,0,0,0,121.41,0,0,116.59,0,117.61
2011-03-14,103.03,135.87,0,0,0,0,119.72,120.24,122.28,0,0,0,0,0,126.26,110.25,0,0,0,0,122.64,0,0,117.32,0,118.23
2011-03-15,103.38,136.13,0,0,0,0,119.92,120.44,122.65,0,0,0,0,0,126.52,110.7,0,0,0,0,123.14,0,0,117.37,0,117.91
2011-03-16,103.78,136.49,0,0,0,0,120.12,120.57,122.63,0,0,0,0,0,126.79,110.95,0,0,0,0,122.78,0,0,117.9,0,118.39
2011-03-17,104.19,136.7,0,0,0,0,120.09,120.77,123,0,0,0,0,0,127.06,111.08,0,0,0,0,123.12,0,0,118.03,0,118.59
2011-03-18,104.69,137.2,0,0,0,0,120.5,120.97,123.37,0,0,0,0,0,127.33,111.63,0,0,0,0,123.63,0,0,118.38,0,118.8
2011-03-21,105.93,138.31,0,0,0,0,120.84,121.58,124.61,0,0,0,0,0,128.17,112.63,0,0,0,0,124.27,0,0,118.86,0,119.41
2011-03-22,106.3,138.69,0,0,0,0,121.22,121.88,125.07,0,0,0,0,0,128.38,112.88,0,0,0,0,125.4,0,0,119.14,0,119.55
2011-03-23,106.79,139.21,0,0,0,0,121.47,122.09,125.54,0,0,0,0,0,128.71,112.4,0,0,0,0,125.78,0,0,119.38,0,119.76
2011-03-24,107.22,139.75,0,0,0,0,121.72,122.29,125.91,0,0,0,0,0,128.99,113.33,0,0,0,0,126.12,0,0,119.65,0,119.96
2011-03-25,107.59,140.08,0,0,0,0,121.92,122.59,126.28,0,0,0,0,0,129.23,113.58,0,0,0,0,126.7,0,0,119.89,0,120.64
2011-03-28,108.91,141.15,0,0,0,0,121.85,123.2,126.92,0,0,0,0,0,130.17,114.41,0,0,0,0,127.49,0,0,120.35,0,121.21
2011-03-29,109.32,141.49,0,0,0,0,122.69,123.4,127.29,0,0,0,0,0,130.38,114.52,0,0,0,0,128,0,0,120.57,0,121.42
2011-03-30,109.77,141.8,0,0,0,0,122.92,123.6,127.65,0,0,0,0,0,130.71,114.82,0,0,0,0,127.86,0,0,120.9,0,121.64
2011-03-31,109.81,142.13,0,0,0,0,123.07,123.81,128.15,0,0,0,0,0,130.91,115.07,0,0,0,0,129.02,0,0,121.15,0,121.85
2011-04-01,110.63,142.47,0,0,0,0,123.33,124.01,128.58,0,0,0,0,0,131.11,115.33,0,0,0,0,129.36,0,0,121.37,0,122.29
2011-04-04,111.97,143.51,0,0,0,0,123.95,124.72,129.73,0,0,0,0,0,132.03,116.44,0,0,0,0,129.75,0,0,122.04,0,123.06
2011-04-05,112.47,143.93,0,0,0,0,124.1,124.92,130.1,0,0,0,0,0,132.28,116.42,0,0,0,0,130.21,0,0,122.27,0,123.27
2011-04-06,112.88,144.19,0,0,0,0,124.41,125.12,130.46,0,0,0,0,0,132.52,117.37,0,0,0,0,131.03,0,0,122.46,0,123.54
2011-04-07,113.38,144.55,0,0,0,0,124.54,125.33,130.87,0,0,0,0,0,132.78,117.65,0,0,0,0,131.34,0,0,122.66,0,123.84
2011-04-08,113.77,144.97,0,0,0,0,124.74,124.14,131.15,0,0,0,0,0,133.02,118.05,0,0,0,0,132.06,0,0,122.9,0,124.04
2011-04-11,115.11,145.99,0,0,0,0,125.32,125.84,132.38,0,0,0,0,0,133.82,118.31,0,0,0,0,133.2,0,0,123.61,0,124.66
2011-04-12,115.54,146.52,0,0,0,0,125.52,126.04,132.75,0,0,0,0,0,134.14,118.89,0,0,0,0,132.29,0,0,123.83,0,124.87
2011-04-13,115.97,146.61,0,0,0,0,125.71,126.24,133.02,0,0,0,0,0,134.37,119.32,0,0,0,0,133.23,0,0,123.95,0,125.07
2011-04-14,116.44,147.12,0,0,0,0,125.9,126.05,133.36,0,0,0,0,0,134.54,119.57,0,0,0,0,133.94,0,0,124.12,0,125.28
2011-04-15,116.9,147.43,0,0,0,0,126.09,127,133.79,0,0,0,0,0,134.81,119.82,0,0,0,0,134.47,0,0,124.38,0,125.48
2011-04-18,118.15,148.51,0,0,0,0,126.68,127.61,134.88,0,0,0,0,0,135.61,120.43,0,0,0,0,135.33,0,0,125.01,0,126.1
2011-04-19,118.39,148.77,0,0,0,0,126.87,127.81,134.77,0,0,0,0,0,135.77,120.49,0,0,0,0,135.88,0,0,125.25,0,126
2011-04-20,118.74,149.13,0,0,0,0,127.02,128.01,135.49,0,0,0,0,0,136.19,120.74,0,0,0,0,136.17,0,0,125.49,0,126.28
2011-04-21,119.48,149.62,0,0,0,0,126.94,128.22,135.85,0,0,0,0,0,136.49,121.15,0,0,0,0,136.77,0,0,125.69,0,126.48
2011-04-22,119.98,149.94,0,0,0,0,127.46,128.23,136.19,0,0,0,0,0,136.76,121.4,0,0,0,0,137.58,0,0,125.9,0,125.77
